time,true_angle,gyro_meas,accel_meas,filtered_angle
5.65,5.659999999999924,0.9928671439462301,5.668362810262415,5.626921781331154
5.66,5.6699999999999235,1.0633670650715814,5.784284194881073,5.641802529527702
5.67,5.679999999999923,0.919887114160899,5.65283242104823,5.650859087417355
5.68,5.689999999999923,0.9961407795531154,5.748981456808097,5.6633204225347775
5.69,5.699999999999923,0.9159622332357077,5.61944095863176,5.670686035991684
5.7,5.709999999999923,0.8861198985031384,5.886902236521961,5.6857051187441225
5.71,5.7199999999999225,1.0752989195281908,5.523427922552476,5.691039156591003
5.72,5.729999999999922,1.0846322716272048,5.657358760528716,5.700346443736114
5.73,5.739999999999922,1.052764764037693,5.623641177182906,5.708014896547332
5.74,5.749999999999922,1.0400013731731663,5.746384980421098,5.71905456344316
5.75,5.759999999999922,0.7803512927400976,5.618669531776961,5.723339895680935
5.76,5.769999999999921,0.9281930984013299,5.7415715434003305,5.732655392489908
5.7700000000000005,5.779999999999921,1.0923400964896675,5.957808179656022,5.749896526846782
5.78,5.789999999999921,1.0148321996949188,5.78468578852319,5.760626063142996
5.79,5.799999999999921,0.9962956105876754,5.7044416058956156,5.76839967456342
5.8,5.809999999999921,0.9876876003175847,5.824411153700621,5.779503031125182
5.8100000000000005,5.81999999999992,1.008903806485825,5.750607816059243,5.788227963951708
5.82,5.82999999999992,0.9658120379105176,5.897501099305492,5.800751291292204
5.83,5.83999999999992,1.0260963705147854,6.133256360603687,5.820719855019559
5.84,5.84999999999992,0.8738393667903587,5.88226539345072,5.8310186048600015
5.8500000000000005,5.8599999999999195,0.9827119904070839,5.801576207990591,5.839604565472719
5.86,5.869999999999919,0.944410745075442,5.83368297341262,5.848527110871345
5.87,5.879999999999919,0.8642177279180718,6.090910688008316,5.864265579822086
5.88,5.889999999999919,0.9986074841257896,5.774670538644023,5.871219113726277
5.89,5.899999999999919,1.109499497882962,6.00479801586737,5.886046517039884
5.9,5.909999999999918,1.0251561983824102,5.8922036977783625,5.896194267760051
5.91,5.919999999999918,0.7980122009633224,5.933474834377433,5.905091190662821
5.92,5.929999999999918,1.0272741507189846,5.962786864752987,5.916844103826307
5.93,5.939999999999918,0.9312475257838672,5.9083609010218,5.925655418434027
5.94,5.949999999999918,0.9006979345100097,5.774935343568857,5.929812867250577
5.95,5.959999999999917,0.9837586174134075,6.045869380891093,5.94289043318874
5.96,5.969999999999917,0.9065892275508423,5.648552064965293,5.942694230003831
5.97,5.979999999999917,0.757992339030038,5.807101672433694,5.945823438910134
5.98,5.989999999999917,1.0356236950647142,6.142591530465841,5.961770783939019
5.99,5.9999999999999165,0.9207055149106664,6.046835967455867,5.973242391542017
6.0,6.009999999999916,0.8684083242277577,5.857108031583677,5.978073400094239
6.01,6.019999999999916,0.8510433113155592,5.95897264482309,5.985667559020089
6.0200000000000005,6.029999999999916,1.0710011298138529,6.004099470186077,5.996534148517584
6.03,6.039999999999916,1.064363752357654,6.260950610166431,6.014865678859292
6.04,6.0499999999999154,1.0011902388356149,5.981886939297354,6.023561371225943
6.05,6.059999999999915,1.083689891812026,6.125786630224149,6.0371809734128785
6.0600000000000005,6.069999999999915,0.7858104777256307,6.22136937815874,6.050448523630201
6.07,6.079999999999915,0.8511172902728971,5.973344046907154,6.056407024449293
6.08,6.089999999999915,1.046950654926436,6.192294073013586,6.070755441980151
6.09,6.099999999999914,0.7977897247447329,5.964132877995516,6.075305734830955
6.1000000000000005,6.109999999999914,0.9404005566137909,6.117680111383688,6.085763070161324
6.11,6.119999999999914,0.8912048138754896,6.112891790308228,6.095286934249166
6.12,6.129999999999914,0.9661636090086115,6.144734193154208,6.106225860038756
6.13,6.1399999999999135,0.8714205951646223,5.959977130521314,6.110270197026068
6.140000000000001,6.149999999999913,1.005711466032974,6.185326769505646,6.122341319937109
6.15,6.159999999999913,0.8844003113336758,6.066775178606976,6.129259112820165
6.16,6.169999999999913,0.848572668336494,6.2698545398847045,6.1418125230318825
6.17,6.179999999999913,0.9123436145232521,6.115464708459774,6.149915667321012
6.18,6.1899999999999125,1.1189183951972852,6.114568301602133,6.1597352438448025
6.19,6.199999999999912,1.0611764932217875,6.018992732451608,6.1657560008904015
6.2,6.209999999999912,1.073166998762804,6.240018405321994,6.1784262754435115
6.21,6.219999999999912,1.0717844422567562,6.212562743722843,6.18987450313114
6.22,6.229999999999912,0.8296536618842131,6.333316913071341,6.202327250497912
6.23,6.239999999999911,1.1303773767755059,6.069279516934074,6.2092756251547625
6.24,6.249999999999911,0.8799892060029479,6.135024788446771,6.215552284268898
6.25,6.259999999999911,0.8908372712854199,6.161578007026187,6.222529478534502
6.26,6.269999999999911,1.082445363209843,6.243493862553076,6.233638208247088
6.2700000000000005,6.2799999999999105,0.9259565882067103,6.376834340315306,6.2469731957082795
6.28,6.28999999999991,0.9681562380976227,6.353092390303048,6.259623175150646
6.29,6.29999999999991,1.0554273513274648,6.235507124849784,6.269163170145747
6.3,6.30999999999991,0.7702057038037005,6.36377390173062,6.279560688801216
6.3100000000000005,6.31999999999991,1.1355800544529009,6.300583661490767,6.291274643418283
6.32,6.3299999999999095,0.9681527896065075,6.314009429635492,6.301420835266849
6.33,6.339999999999909,1.2625484328304786,6.353880144861376,6.315334366720666
6.34,6.349999999999909,1.0642708148482074,6.32652068851501,6.326074874602361
6.3500000000000005,6.359999999999909,0.9213401711677488,6.223209631623185,6.331940064832628
6.36,6.369999999999909,0.9500312972817998,6.303358216141032,6.340322545418619
6.37,6.379999999999908,1.0817054348887172,6.3282646079389515,6.350475585560058
6.38,6.389999999999908,1.0674914746191055,6.210543585002294,6.3565710771093595
6.390000000000001,6.399999999999908,0.8807337604850409,6.427208025293183,6.367253911450127
6.4,6.409999999999908,0.8858827582935003,6.619998687322096,6.383577679305022
6.41,6.419999999999908,0.8243657114690499,6.5886571278494435,6.39792019010153
6.42,6.429999999999907,1.038164767997133,6.389228120399504,6.407853421432248
6.43,6.439999999999907,0.9317531932939076,6.553493499742742,6.421471737993643
6.44,6.449999999999907,1.1411667760884203,6.472836100623197,6.43427645610271
6.45,6.459999999999907,0.8784750427850159,6.364617635089573,6.440843432497629
6.46,6.4699999999999065,1.0896982829664759,6.411781431196048,6.450676505488286
6.47,6.479999999999906,1.0578226995093076,6.652385451173167,6.467249870616649
6.48,6.489999999999906,1.0521305881039158,6.350390915718931,6.474077778563151
6.49,6.499999999999906,1.0200696656323407,6.568978923837902,6.487036065338272
6.5,6.509999999999906,1.0596110694710736,6.440782372424236,6.496083955972178
